track_id,tempo_bpm,rms,centroid,zcr,chroma_entropy,emotion_category
track_029,135.99917763157896,0.049788568168878555,798.9825171203487,0.03727339517221362,2.4119482040405273,"Awe, Beauty & Transcendence"
track_030,129.19921875,0.11352553218603134,1176.3036173458568,0.046837963186919504,2.458861827850342,Tender & Intimacy
track_031,151.99908088235293,0.27767378091812134,2373.9199777942076,0.07972098430243808,2.4747133255004883,Vital & Joyful
track_032,89.10290948275862,0.22426503896713257,2400.931809255008,0.11139766350619196,2.4394984245300293,"Awe, Beauty & Transcendence"
track_033,112.34714673913044,0.2617834210395813,916.2756282173352,0.02753195747871517,2.4433913230895996,"Dreaminess, Curiosity & Ambiguity"
track_034,129.19921875,0.24446262419223785,2770.511823299189,0.1379254698384288,2.476210832595825,"Tension, Threat & Aggression"
track_035,135.99917763157896,0.1770932525396347,1643.1529057408363,0.06253061205979102,2.445256233215332,Tender & Intimacy
track_036,99.38401442307692,0.1778254210948944,1179.6456846272622,0.04011313612616099,2.4419803619384766,"Awe, Beauty & Transcendence"
track_037,143.5546875,0.21717143058776855,901.5531363963324,0.01756074037345201,2.470970869064331,Tender & Intimacy
track_038,95.703125,0.1395837366580963,2317.041457879695,0.09069710840750773,2.4586293697357178,Tender & Intimacy
track_039,112.34714673913044,0.26550647616386414,1904.6509168301234,0.08041221217105263,2.452349901199341,Vital & Joyful
track_040,135.99917763157896,0.24394622445106506,2307.7450187130175,0.09866153492647059,2.471143960952759,Vital & Joyful
track_041,112.34714673913044,0.058271244168281555,1398.2058776585493,0.06766172237809598,2.4343361854553223,"Sadness, Loss & Lament"
track_042,151.99908088235293,0.2410716712474823,2711.178147124619,0.11460739466428019,2.422602415084839,Vital & Joyful
track_043,161.4990234375,0.1945294439792633,2217.8290204983423,0.09757537369388544,2.4619810581207275,"Awe, Beauty & Transcendence"
track_044,103.359375,0.14634853601455688,2662.9841244765776,0.09345597305534056,2.452244281768799,"Sadness, Loss & Lament"
track_045,143.5546875,0.18775209784507751,2396.817834383626,0.10732966089396284,2.455533742904663,"Sadness, Loss & Lament"
track_046,184.5703125,0.25485843420028687,2568.248018580017,0.11176878749032508,2.4773237705230713,"Tension, Threat & Aggression"
track_047,103.359375,0.2654877305030823,1666.285828022386,0.056032918924148606,2.4676389694213867,"Sadness, Loss & Lament"
track_048,151.99908088235293,0.30665087699890137,2830.7254200972916,0.13241114188273995,2.454326629638672,Vital & Joyful
track_049,117.45383522727273,0.07051409035921097,2081.514549855856,0.08201197574013158,2.442129135131836,Tender & Intimacy
track_050,123.046875,0.09876421093940735,1691.1817565472809,0.06710579225522446,2.400207757949829,"Awe, Beauty & Transcendence"
track_051,135.99917763157896,0.09721064567565918,1688.6772092267072,0.08397417098006967,2.4042649269104004,"Awe, Beauty & Transcendence"
track_052,117.45383522727273,0.09561258554458618,1805.7846073728067,0.063485254813274,2.4419233798980713,"Sadness, Loss & Lament"
track_053,123.046875,0.3159586191177368,1680.646300056748,0.07589712231520898,2.4203097820281982,"Awe, Beauty & Transcendence"
track_054,80.74951171875,0.18347160518169403,2093.8008747225326,0.08158076141640867,2.4764397144317627,Vital & Joyful
track_055,117.45383522727273,0.08677545934915543,749.5980140921744,0.053435051035216716,2.429086923599243,Vital & Joyful
